id,year,state_name,state_code,district_name,district_code,season,crop_code,crop_name,crop_type,area,area_unit,production,production_unit,yield,yield_unit
110146, 2013-14,Karnataka,29,Raichur,546,Whole Year ,504,Turmeric,Spices,50,Hectare,238,Tonnes,4.76,Tonnes/Hectare
110195, 2013-14,Karnataka,29,Raichur,546,Rabi       ,106,Wheat,Cereals,1054,Hectare,1047,Tonnes,0.99,Tonnes/Hectare
125275, 2014-15,Karnataka,29,Raichur,546,Kharif     ,202,Arhar/Tur,Pulses,37594,Hectare,24929,Tonnes,0.66,Tonnes/Hectare
125294, 2014-15,Karnataka,29,Raichur,546,Kharif     ,103,Bajra,Cereals,46275,Hectare,33806,Tonnes,0.73,Tonnes/Hectare
125363, 2014-15,Karnataka,29,Raichur,546,Kharif     ,1002,Castor Seed,Oilseeds,1341,Hectare,285,Tonnes,0.21,Tonnes/Hectare
125389, 2014-15,Karnataka,29,Raichur,546,Whole Year ,1006,Coconut,Oilseeds,80,Hectare,714000,Tonnes,8925,Tonnes/Hectare
125454, 2014-15,Karnataka,29,Raichur,546,Kharif     ,1101,Cotton(Lint),Fiber Crops,104970,Hectare,302671,Tonnes,2.88,Tonnes/Hectare
125517, 2014-15,Karnataka,29,Raichur,546,Kharif     ,207,Cowpea(Lobia),Pulses,172,Hectare,75,Tonnes,0.44,Tonnes/Hectare
125595, 2014-15,Karnataka,29,Raichur,546,Kharif     ,502,Dry Chillies,Spices,3763,Hectare,7990,Tonnes,2.12,Tonnes/Hectare
125596, 2014-15,Karnataka,29,Raichur,546,Rabi       ,502,Dry Chillies,Spices,76,Hectare,143,Tonnes,1.88,Tonnes/Hectare
125671, 2014-15,Karnataka,29,Raichur,546,Rabi       ,201,Gram,Pulses,60078,Hectare,57474,Tonnes,0.96,Tonnes/Hectare
125715, 2014-15,Karnataka,29,Raichur,546,Kharif     ,1001,Groundnut,Oilseeds,2847,Hectare,1571,Tonnes,0.55,Tonnes/Hectare
125716, 2014-15,Karnataka,29,Raichur,546,Summer     ,1001,Groundnut,Oilseeds,30100,Hectare,29081,Tonnes,0.97,Tonnes/Hectare
125768, 2014-15,Karnataka,29,Raichur,546,Kharif     ,206,Horse-Gram,Pulses,30,Hectare,10,Tonnes,0.33,Tonnes/Hectare
125769, 2014-15,Karnataka,29,Raichur,546,Rabi       ,206,Horse-Gram,Pulses,502,Hectare,215,Tonnes,0.43,Tonnes/Hectare
125823, 2014-15,Karnataka,29,Raichur,546,Rabi       ,102,Jowar,Cereals,76744,Hectare,107465,Tonnes,1.4,Tonnes/Hectare
125845, 2014-15,Karnataka,29,Raichur,546,Rabi       ,1005,Linseed,Oilseeds,57,Hectare,44,Tonnes,0.77,Tonnes/Hectare
125909, 2014-15,Karnataka,29,Raichur,546,Kharif     ,104,Maize,Cereals,198,Hectare,293,Tonnes,1.48,Tonnes/Hectare
125910, 2014-15,Karnataka,29,Raichur,546,Rabi       ,104,Maize,Cereals,118,Hectare,399,Tonnes,3.38,Tonnes/Hectare
125961, 2014-15,Karnataka,29,Raichur,546,Kharif     ,204,Moong(Green Gram),Pulses,266,Hectare,10,Tonnes,0.04,Tonnes/Hectare
126049, 2014-15,Karnataka,29,Raichur,546,Kharif     ,708,Onion,Vegetable,1173,Hectare,7150,Tonnes,6.1,Tonnes/Hectare
126050, 2014-15,Karnataka,29,Raichur,546,Rabi       ,708,Onion,Vegetable,137,Hectare,908,Tonnes,6.63,Tonnes/Hectare
126051, 2014-15,Karnataka,29,Raichur,546,Summer     ,708,Onion,Vegetable,30,Hectare,147,Tonnes,4.9,Tonnes/Hectare
126265, 2014-15,Karnataka,29,Raichur,546,Kharif     ,101,Rice,Cereals,97935,Hectare,320982,Tonnes,3.28,Tonnes/Hectare
126266, 2014-15,Karnataka,29,Raichur,546,Summer     ,101,Rice,Cereals,64645,Hectare,171894,Tonnes,2.66,Tonnes/Hectare
126296, 2014-15,Karnataka,29,Raichur,546,Rabi       ,1008,Safflower,Oilseeds,1163,Hectare,979,Tonnes,0.84,Tonnes/Hectare
126324, 2014-15,Karnataka,29,Raichur,546,Kharif     ,1003,Sesamum,Oilseeds,1431,Hectare,173,Tonnes,0.12,Tonnes/Hectare
126376, 2014-15,Karnataka,29,Raichur,546,Whole Year ,401,Sugarcane,Sugar,295,Hectare,26904,Tonnes,91.2,Tonnes/Hectare
126430, 2014-15,Karnataka,29,Raichur,546,Kharif     ,1007,Sunflower,Oilseeds,13318,Hectare,6048,Tonnes,0.45,Tonnes/Hectare
126431, 2014-15,Karnataka,29,Raichur,546,Rabi       ,1007,Sunflower,Oilseeds,16293,Hectare,8157,Tonnes,0.5,Tonnes/Hectare
126432, 2014-15,Karnataka,29,Raichur,546,Summer     ,1007,Sunflower,Oilseeds,850,Hectare,649,Tonnes,0.76,Tonnes/Hectare
126492, 2014-15,Karnataka,29,Raichur,546,Whole Year ,504,Turmeric,Spices,35,Hectare,210,Tonnes,6,Tonnes/Hectare
126542, 2014-15,Karnataka,29,Raichur,546,Rabi       ,106,Wheat,Cereals,656,Hectare,589,Tonnes,0.9,Tonnes/Hectare
140970, 2015-16,Karnataka,29,Raichur,546,Kharif     ,202,Arhar/Tur,Pulses,33623,Hectare,14246,Tonnes,0.42,Tonnes/Hectare
140991, 2015-16,Karnataka,29,Raichur,546,Kharif     ,103,Bajra,Cereals,35812,Hectare,27149,Tonnes,0.76,Tonnes/Hectare
140992, 2015-16,Karnataka,29,Raichur,546,Summer     ,103,Bajra,Cereals,1230,Hectare,1332,Tonnes,1.08,Tonnes/Hectare
141061, 2015-16,Karnataka,29,Raichur,546,Kharif     ,1002,Castor Seed,Oilseeds,920,Hectare,214,Tonnes,0.23,Tonnes/Hectare
141087, 2015-16,Karnataka,29,Raichur,546,Whole Year ,1006,Coconut,Oilseeds,3166,Hectare,26476000,Tonnes,8362.6,Tonnes/Hectare
141148, 2015-16,Karnataka,29,Raichur,546,Kharif     ,1101,Cotton(Lint),Fiber Crops,45159,Hectare,124408,Tonnes,2.75,Tonnes/Hectare
141149, 2015-16,Karnataka,29,Raichur,546,Rabi       ,1101,Cotton(Lint),Fiber Crops,250,Hectare,299,Tonnes,1.2,Tonnes/Hectare
141212, 2015-16,Karnataka,29,Raichur,546,Kharif     ,207,Cowpea(Lobia),Pulses,31,Hectare,13,Tonnes,0.42,Tonnes/Hectare
141213, 2015-16,Karnataka,29,Raichur,546,Summer     ,207,Cowpea(Lobia),Pulses,15,Hectare,5,Tonnes,0.33,Tonnes/Hectare
141293, 2015-16,Karnataka,29,Raichur,546,Kharif     ,502,Dry Chillies,Spices,3926,Hectare,8302,Tonnes,2.11,Tonnes/Hectare
141294, 2015-16,Karnataka,29,Raichur,546,Rabi       ,502,Dry Chillies,Spices,280,Hectare,566,Tonnes,2.02,Tonnes/Hectare
141295, 2015-16,Karnataka,29,Raichur,546,Summer     ,502,Dry Chillies,Spices,5,Hectare,9,Tonnes,1.8,Tonnes/Hectare
141369, 2015-16,Karnataka,29,Raichur,546,Rabi       ,201,Gram,Pulses,155722,Hectare,99117,Tonnes,0.64,Tonnes/Hectare
141415, 2015-16,Karnataka,29,Raichur,546,Kharif     ,1001,Groundnut,Oilseeds,452,Hectare,431,Tonnes,0.95,Tonnes/Hectare
141416, 2015-16,Karnataka,29,Raichur,546,Summer     ,1001,Groundnut,Oilseeds,35508,Hectare,26413,Tonnes,0.74,Tonnes/Hectare
141466, 2015-16,Karnataka,29,Raichur,546,Kharif     ,206,Horse-Gram,Pulses,29,Hectare,9,Tonnes,0.31,Tonnes/Hectare
141467, 2015-16,Karnataka,29,Raichur,546,Rabi       ,206,Horse-Gram,Pulses,256,Hectare,41,Tonnes,0.16,Tonnes/Hectare
141520, 2015-16,Karnataka,29,Raichur,546,Rabi       ,102,Jowar,Cereals,91397,Hectare,90474,Tonnes,0.99,Tonnes/Hectare
141521, 2015-16,Karnataka,29,Raichur,546,Summer     ,102,Jowar,Cereals,140,Hectare,277,Tonnes,1.98,Tonnes/Hectare
141606, 2015-16,Karnataka,29,Raichur,546,Kharif     ,104,Maize,Cereals,135,Hectare,171,Tonnes,1.27,Tonnes/Hectare
141607, 2015-16,Karnataka,29,Raichur,546,Rabi       ,104,Maize,Cereals,2295,Hectare,5704,Tonnes,2.49,Tonnes/Hectare
141608, 2015-16,Karnataka,29,Raichur,546,Summer     ,104,Maize,Cereals,170,Hectare,477,Tonnes,2.81,Tonnes/Hectare
141665, 2015-16,Karnataka,29,Raichur,546,Kharif     ,204,Moong(Green Gram),Pulses,178,Hectare,21,Tonnes,0.12,Tonnes/Hectare
141757, 2015-16,Karnataka,29,Raichur,546,Kharif     ,708,Onion,Vegetable,978,Hectare,5779,Tonnes,5.91,Tonnes/Hectare
141758, 2015-16,Karnataka,29,Raichur,546,Rabi       ,708,Onion,Vegetable,128,Hectare,724,Tonnes,5.66,Tonnes/Hectare
141759, 2015-16,Karnataka,29,Raichur,546,Summer     ,708,Onion,Vegetable,33,Hectare,143,Tonnes,4.33,Tonnes/Hectare
141972, 2015-16,Karnataka,29,Raichur,546,Kharif     ,101,Rice,Cereals,104129,Hectare,328423,Tonnes,3.15,Tonnes/Hectare
141973, 2015-16,Karnataka,29,Raichur,546,Summer     ,101,Rice,Cereals,11117,Hectare,22390,Tonnes,2.01,Tonnes/Hectare
142004, 2015-16,Karnataka,29,Raichur,546,Rabi       ,1008,Safflower,Oilseeds,584,Hectare,232,Tonnes,0.4,Tonnes/Hectare
142029, 2015-16,Karnataka,29,Raichur,546,Kharif     ,1003,Sesamum,Oilseeds,909,Hectare,32,Tonnes,0.04,Tonnes/Hectare
142131, 2015-16,Karnataka,29,Raichur,546,Kharif     ,1007,Sunflower,Oilseeds,12454,Hectare,4934,Tonnes,0.4,Tonnes/Hectare
142132, 2015-16,Karnataka,29,Raichur,546,Rabi       ,1007,Sunflower,Oilseeds,17221,Hectare,4973,Tonnes,0.29,Tonnes/Hectare
142133, 2015-16,Karnataka,29,Raichur,546,Summer     ,1007,Sunflower,Oilseeds,290,Hectare,196,Tonnes,0.68,Tonnes/Hectare
142222, 2015-16,Karnataka,29,Raichur,546,Summer     ,203,Urad,Pulses,262,Hectare,133,Tonnes,0.51,Tonnes/Hectare
142244, 2015-16,Karnataka,29,Raichur,546,Rabi       ,106,Wheat,Cereals,416,Hectare,165,Tonnes,0.4,Tonnes/Hectare
157684, 2016-17,Karnataka,29,Raichur,546,Kharif     ,202,Arhar/Tur,Pulses,89220,Hectare,70265,Tonnes,0.79,Tonnes/Hectare
157707, 2016-17,Karnataka,29,Raichur,546,Kharif     ,103,Bajra,Cereals,51248,Hectare,74051,Tonnes,1.44,Tonnes/Hectare
157708, 2016-17,Karnataka,29,Raichur,546,Summer     ,103,Bajra,Cereals,559,Hectare,584,Tonnes,1.04,Tonnes/Hectare
157776, 2016-17,Karnataka,29,Raichur,546,Kharif     ,1002,Castor Seed,Oilseeds,1229,Hectare,434,Tonnes,0.35,Tonnes/Hectare
157849, 2016-17,Karnataka,29,Raichur,546,Kharif     ,1101,Cotton(Lint),Fiber Crops,47054,Hectare,175117,Tonnes,3.72,Tonnes/Hectare
157905, 2016-17,Karnataka,29,Raichur,546,Kharif     ,207,Cowpea(Lobia),Pulses,5,Hectare,4,Tonnes,0.8,Tonnes/Hectare
157983, 2016-17,Karnataka,29,Raichur,546,Kharif     ,502,Dry Chillies,Spices,1969,Hectare,3966,Tonnes,2.01,Tonnes/Hectare
157984, 2016-17,Karnataka,29,Raichur,546,Rabi       ,502,Dry Chillies,Spices,165,Hectare,353,Tonnes,2.14,Tonnes/Hectare
157985, 2016-17,Karnataka,29,Raichur,546,Summer     ,502,Dry Chillies,Spices,17,Hectare,39,Tonnes,2.29,Tonnes/Hectare
158059, 2016-17,Karnataka,29,Raichur,546,Rabi       ,201,Gram,Pulses,111990,Hectare,74048,Tonnes,0.66,Tonnes/Hectare
158102, 2016-17,Karnataka,29,Raichur,546,Kharif     ,1001,Groundnut,Oilseeds,5457,Hectare,6470,Tonnes,1.19,Tonnes/Hectare
158103, 2016-17,Karnataka,29,Raichur,546,Summer     ,1001,Groundnut,Oilseeds,30153,Hectare,37525,Tonnes,1.24,Tonnes/Hectare
158153, 2016-17,Karnataka,29,Raichur,546,Kharif     ,206,Horse-Gram,Pulses,23,Hectare,14,Tonnes,0.61,Tonnes/Hectare
158154, 2016-17,Karnataka,29,Raichur,546,Rabi       ,206,Horse-Gram,Pulses,19,Hectare,6,Tonnes,0.32,Tonnes/Hectare
158206, 2016-17,Karnataka,29,Raichur,546,Kharif     ,102,Jowar,Cereals,125,Hectare,145,Tonnes,1.16,Tonnes/Hectare
158207, 2016-17,Karnataka,29,Raichur,546,Rabi       ,102,Jowar,Cereals,70803,Hectare,56030,Tonnes,0.79,Tonnes/Hectare
158285, 2016-17,Karnataka,29,Raichur,546,Kharif     ,104,Maize,Cereals,350,Hectare,1792,Tonnes,5.12,Tonnes/Hectare
158286, 2016-17,Karnataka,29,Raichur,546,Rabi       ,104,Maize,Cereals,589,Hectare,1911,Tonnes,3.24,Tonnes/Hectare
158287, 2016-17,Karnataka,29,Raichur,546,Summer     ,104,Maize,Cereals,40,Hectare,124,Tonnes,3.1,Tonnes/Hectare
158340, 2016-17,Karnataka,29,Raichur,546,Kharif     ,204,Moong(Green Gram),Pulses,7441,Hectare,2679,Tonnes,0.36,Tonnes/Hectare
158431, 2016-17,Karnataka,29,Raichur,546,Kharif     ,708,Onion,Vegetable,1414,Hectare,8840,Tonnes,6.25,Tonnes/Hectare
158432, 2016-17,Karnataka,29,Raichur,546,Rabi       ,708,Onion,Vegetable,212,Hectare,3036,Tonnes,14.32,Tonnes/Hectare
158433, 2016-17,Karnataka,29,Raichur,546,Summer     ,708,Onion,Vegetable,20,Hectare,294,Tonnes,14.7,Tonnes/Hectare
158639, 2016-17,Karnataka,29,Raichur,546,Kharif     ,101,Rice,Cereals,109850,Hectare,441954,Tonnes,4.02,Tonnes/Hectare
158640, 2016-17,Karnataka,29,Raichur,546,Summer     ,101,Rice,Cereals,16825,Hectare,47024,Tonnes,2.79,Tonnes/Hectare
158670, 2016-17,Karnataka,29,Raichur,546,Rabi       ,1008,Safflower,Oilseeds,409,Hectare,81,Tonnes,0.2,Tonnes/Hectare
158698, 2016-17,Karnataka,29,Raichur,546,Kharif     ,1003,Sesamum,Oilseeds,3175,Hectare,860,Tonnes,0.27,Tonnes/Hectare
158797, 2016-17,Karnataka,29,Raichur,546,Kharif     ,1007,Sunflower,Oilseeds,17170,Hectare,14958,Tonnes,0.87,Tonnes/Hectare
158798, 2016-17,Karnataka,29,Raichur,546,Rabi       ,1007,Sunflower,Oilseeds,9715,Hectare,1883,Tonnes,0.19,Tonnes/Hectare
158915, 2016-17,Karnataka,29,Raichur,546,Rabi       ,106,Wheat,Cereals,369,Hectare,348,Tonnes,0.94,Tonnes/Hectare
172803, 1999-00,Karnataka,29,Raichur,546,Kharif     ,202,Arhar/Tur,Pulses,12469,Hectare,2499,Tonnes,0.2,Tonnes/Hectare
172821, 1999-00,Karnataka,29,Raichur,546,Kharif     ,103,Bajra,Cereals,54069,Hectare,21834,Tonnes,0.4,Tonnes/Hectare
172845, 1999-00,Karnataka,29,Raichur,546,Whole Year ,606,Banana,Fruits,20,Hectare,469,Tonnes,23.45,Tonnes/Hectare
172887, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1002,Castor Seed,Oilseeds,1267,Hectare,977,Tonnes,0.77,Tonnes/Hectare
172912, 1999-00,Karnataka,29,Raichur,546,Whole Year ,1006,Coconut,Oilseeds,178,Hectare,849000,Tonnes,4769.66,Tonnes/Hectare
172955, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1101,Cotton(Lint),Fiber Crops,34301,Hectare,35606,Tonnes,1.04,Tonnes/Hectare
172981, 1999-00,Karnataka,29,Raichur,546,Whole Year ,502,Dry Chillies,Spices,1694,Hectare,3331,Tonnes,1.97,Tonnes/Hectare
173016, 1999-00,Karnataka,29,Raichur,546,Kharif     ,503,Ginger,Spices,1,Hectare,13,Tonnes,13,Tonnes/Hectare
173038, 1999-00,Karnataka,29,Raichur,546,Rabi       ,201,Gram,Pulses,14620,Hectare,7262,Tonnes,0.5,Tonnes/Hectare
173081, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1001,Groundnut,Oilseeds,33776,Hectare,14921,Tonnes,0.44,Tonnes/Hectare
173082, 1999-00,Karnataka,29,Raichur,546,Rabi       ,1001,Groundnut,Oilseeds,13474,Hectare,10547,Tonnes,0.78,Tonnes/Hectare
173129, 1999-00,Karnataka,29,Raichur,546,Kharif     ,206,Horse-Gram,Pulses,1532,Hectare,421,Tonnes,0.27,Tonnes/Hectare
173130, 1999-00,Karnataka,29,Raichur,546,Rabi       ,206,Horse-Gram,Pulses,2650,Hectare,642,Tonnes,0.24,Tonnes/Hectare
173181, 1999-00,Karnataka,29,Raichur,546,Kharif     ,102,Jowar,Cereals,2784,Hectare,4231,Tonnes,1.52,Tonnes/Hectare
173182, 1999-00,Karnataka,29,Raichur,546,Rabi       ,102,Jowar,Cereals,193745,Hectare,165312,Tonnes,0.85,Tonnes/Hectare
173183, 1999-00,Karnataka,29,Raichur,546,Summer     ,102,Jowar,Cereals,2083,Hectare,4787,Tonnes,2.3,Tonnes/Hectare
173205, 1999-00,Karnataka,29,Raichur,546,Rabi       ,1005,Linseed,Oilseeds,254,Hectare,86,Tonnes,0.34,Tonnes/Hectare
173263, 1999-00,Karnataka,29,Raichur,546,Kharif     ,104,Maize,Cereals,144,Hectare,420,Tonnes,2.92,Tonnes/Hectare
173264, 1999-00,Karnataka,29,Raichur,546,Summer     ,104,Maize,Cereals,11,Hectare,20,Tonnes,1.82,Tonnes/Hectare
173316, 1999-00,Karnataka,29,Raichur,546,Kharif     ,204,Moong(Green Gram),Pulses,9553,Hectare,1243,Tonnes,0.13,Tonnes/Hectare
173343, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1010,Niger Seed,Oilseeds,35,Hectare,5,Tonnes,0.14,Tonnes/Hectare
173367, 1999-00,Karnataka,29,Raichur,546,Whole Year ,708,Onion,Vegetable,1532,Hectare,8583,Tonnes,5.6,Tonnes/Hectare
173417, 1999-00,Karnataka,29,Raichur,546,Kharif     ,288,Other Kharif Pulses,Pulses,435,Hectare,54,Tonnes,0.12,Tonnes/Hectare
173546, 1999-00,Karnataka,29,Raichur,546,Kharif     ,101,Rice,Cereals,90604,Hectare,278618,Tonnes,3.08,Tonnes/Hectare
173547, 1999-00,Karnataka,29,Raichur,546,Summer     ,101,Rice,Cereals,57121,Hectare,180417,Tonnes,3.16,Tonnes/Hectare
173572, 1999-00,Karnataka,29,Raichur,546,Rabi       ,1008,Safflower,Oilseeds,12923,Hectare,6012,Tonnes,0.47,Tonnes/Hectare
173600, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1003,Sesamum,Oilseeds,4442,Hectare,1502,Tonnes,0.34,Tonnes/Hectare
173624, 1999-00,Karnataka,29,Raichur,546,Kharif     ,108,Small Millets,Cereals,1632,Hectare,518,Tonnes,0.32,Tonnes/Hectare
173641, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1009,Soyabean,Oilseeds,3,Hectare,3,Tonnes,1,Tonnes/Hectare
173665, 1999-00,Karnataka,29,Raichur,546,Whole Year ,401,Sugarcane,Sugar,88,Hectare,8862,Tonnes,100.7,Tonnes/Hectare
173723, 1999-00,Karnataka,29,Raichur,546,Kharif     ,1007,Sunflower,Oilseeds,21647,Hectare,5874,Tonnes,0.27,Tonnes/Hectare
173724, 1999-00,Karnataka,29,Raichur,546,Rabi       ,1007,Sunflower,Oilseeds,43061,Hectare,14651,Tonnes,0.34,Tonnes/Hectare
173725, 1999-00,Karnataka,29,Raichur,546,Summer     ,1007,Sunflower,Oilseeds,7337,Hectare,3234,Tonnes,0.44,Tonnes/Hectare
173748, 1999-00,Karnataka,29,Raichur,546,Whole Year ,703,Sweet Potato,Vegetable,8,Hectare,59,Tonnes,7.38,Tonnes/Hectare
173770, 1999-00,Karnataka,29,Raichur,546,Whole Year ,1302,Tobacco,Drugs And Narcotics,811,Hectare,479,Tonnes,0.59,Tonnes/Hectare
173841, 1999-00,Karnataka,29,Raichur,546,Rabi       ,106,Wheat,Cereals,3174,Hectare,1473,Tonnes,0.46,Tonnes/Hectare
188395, 2018-19,Karnataka,29,Raichur,546,Kharif     ,202,Arhar/Tur,Pulses,102883,Hectare,36261,Tonnes,0.35,Tonnes/Hectare
188425, 2018-19,Karnataka,29,Raichur,546,Kharif     ,103,Bajra,Cereals,46878,Hectare,43198,Tonnes,0.92,Tonnes/Hectare
188426, 2018-19,Karnataka,29,Raichur,546,Summer     ,103,Bajra,Cereals,144,Hectare,153,Tonnes,1.06,Tonnes/Hectare
188511, 2018-19,Karnataka,29,Raichur,546,Kharif     ,1002,Castor Seed,Oilseeds,212,Hectare,121,Tonnes,0.57,Tonnes/Hectare
188538, 2018-19,Karnataka,29,Raichur,546,Whole Year ,1006,Coconut,Oilseeds,29,Hectare,205000,Tonnes,7068.97,Tonnes/Hectare
188568, 2018-19,Karnataka,29,Raichur,546,Whole Year ,509,Coriander,Spices,28,Hectare,25,Tonnes,0.89,Tonnes/Hectare
188601, 2018-19,Karnataka,29,Raichur,546,Kharif     ,1101,Cotton(Lint),Fiber Crops,123580,Hectare,218909,Tonnes,1.77,Tonnes/Hectare
188660, 2018-19,Karnataka,29,Raichur,546,Kharif     ,207,Cowpea(Lobia),Pulses,83,Hectare,31,Tonnes,0.37,Tonnes/Hectare
188688, 2018-19,Karnataka,29,Raichur,546,Kharif     ,502,Dry Chillies,Spices,7423,Hectare,9210,Tonnes,1.24,Tonnes/Hectare
188712, 2018-19,Karnataka,29,Raichur,546,Whole Year ,508,Garlic,Spices,2,Hectare,13,Tonnes,6.5,Tonnes/Hectare
188739, 2018-19,Karnataka,29,Raichur,546,Whole Year ,503,Ginger,Spices,2,Hectare,30.8,Tonnes,15.4,Tonnes/Hectare
188766, 2018-19,Karnataka,29,Raichur,546,Rabi       ,201,Gram,Pulses,177001,Hectare,94165,Tonnes,0.53,Tonnes/Hectare
188811, 2018-19,Karnataka,29,Raichur,546,Kharif     ,1001,Groundnut,Oilseeds,1522,Hectare,1304,Tonnes,0.86,Tonnes/Hectare
188812, 2018-19,Karnataka,29,Raichur,546,Summer     ,1001,Groundnut,Oilseeds,33281,Hectare,26369,Tonnes,0.79,Tonnes/Hectare
188865, 2018-19,Karnataka,29,Raichur,546,Kharif     ,206,Horse-Gram,Pulses,158,Hectare,66,Tonnes,0.42,Tonnes/Hectare
188866, 2018-19,Karnataka,29,Raichur,546,Rabi       ,206,Horse-Gram,Pulses,38,Hectare,16,Tonnes,0.42,Tonnes/Hectare
188920, 2018-19,Karnataka,29,Raichur,546,Kharif     ,102,Jowar,Cereals,5113,Hectare,7014,Tonnes,1.37,Tonnes/Hectare
188921, 2018-19,Karnataka,29,Raichur,546,Rabi       ,102,Jowar,Cereals,122630,Hectare,170321,Tonnes,1.39,Tonnes/Hectare
189003, 2018-19,Karnataka,29,Raichur,546,Kharif     ,104,Maize,Cereals,4077,Hectare,30974,Tonnes,7.6,Tonnes/Hectare
189004, 2018-19,Karnataka,29,Raichur,546,Rabi       ,104,Maize,Cereals,522,Hectare,2080,Tonnes,3.98,Tonnes/Hectare
189033, 2018-19,Karnataka,29,Raichur,546,Whole Year ,1103,Mesta,Fiber Crops,1,Hectare,1,Tonnes,1,Tonnes/Hectare
189065, 2018-19,Karnataka,29,Raichur,546,Kharif     ,204,Moong(Green Gram),Pulses,1355,Hectare,312,Tonnes,0.23,Tonnes/Hectare
189097, 2018-19,Karnataka,29,Raichur,546,Kharif     ,1010,Niger Seed,Oilseeds,22,Hectare,4,Tonnes,0.18,Tonnes/Hectare
189158, 2018-19,Karnataka,29,Raichur,546,Kharif     ,708,Onion,Vegetable,2374,Hectare,21272,Tonnes,8.96,Tonnes/Hectare
189159, 2018-19,Karnataka,29,Raichur,546,Rabi       ,708,Onion,Vegetable,616,Hectare,8167,Tonnes,13.26,Tonnes/Hectare
189160, 2018-19,Karnataka,29,Raichur,546,Summer     ,708,Onion,Vegetable,25,Hectare,264,Tonnes,10.56,Tonnes/Hectare
189213, 2018-19,Karnataka,29,Raichur,546,Kharif     ,288,Other Kharif Pulses,Pulses,94,Hectare,75,Tonnes,0.8,Tonnes/Hectare
189260, 2018-19,Karnataka,29,Raichur,546,Kharif     ,701,Potato,Vegetable,43,Hectare,340,Tonnes,7.91,Tonnes/Hectare
189313, 2018-19,Karnataka,29,Raichur,546,Kharif     ,105,Ragi,Cereals,84,Hectare,101,Tonnes,1.2,Tonnes/Hectare
189341, 2018-19,Karnataka,29,Raichur,546,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,655,Hectare,130,Tonnes,0.2,Tonnes/Hectare
189392, 2018-19,Karnataka,29,Raichur,546,Kharif     ,101,Rice,Cereals,162181,Hectare,434791,Tonnes,2.68,Tonnes/Hectare
189393, 2018-19,Karnataka,29,Raichur,546,Summer     ,101,Rice,Cereals,12753,Hectare,29210,Tonnes,2.29,Tonnes/Hectare
189430, 2018-19,Karnataka,29,Raichur,546,Rabi       ,1008,Safflower,Oilseeds,265,Hectare,57,Tonnes,0.22,Tonnes/Hectare
189449, 2018-19,Karnataka,29,Raichur,546,Whole Year ,1104,Sannhamp,Fiber Crops,1,Hectare,10,Tonnes,0,Tonnes/Hectare
189475, 2018-19,Karnataka,29,Raichur,546,Kharif     ,1003,Sesamum,Oilseeds,632,Hectare,235,Tonnes,0.37,Tonnes/Hectare
189504, 2018-19,Karnataka,29,Raichur,546,Kharif     ,108,Small Millets,Cereals,94,Hectare,41,Tonnes,0.44,Tonnes/Hectare
189530, 2018-19,Karnataka,29,Raichur,546,Kharif     ,1009,Soyabean,Oilseeds,9,Hectare,9,Tonnes,1,Tonnes/Hectare
189556, 2018-19,Karnataka,29,Raichur,546,Whole Year ,401,Sugarcane,Sugar,558,Hectare,47709,Tonnes,85.5,Tonnes/Hectare
189603, 2018-19,Karnataka,29,Raichur,546,Kharif     ,1007,Sunflower,Oilseeds,3600,Hectare,2695,Tonnes,0.75,Tonnes/Hectare
189604, 2018-19,Karnataka,29,Raichur,546,Rabi       ,1007,Sunflower,Oilseeds,365,Hectare,144,Tonnes,0.39,Tonnes/Hectare
189605, 2018-19,Karnataka,29,Raichur,546,Summer     ,1007,Sunflower,Oilseeds,25,Hectare,22,Tonnes,0.88,Tonnes/Hectare
189636, 2018-19,Karnataka,29,Raichur,546,Whole Year ,703,Sweet Potato,Vegetable,8,Hectare,116,Tonnes,14.5,Tonnes/Hectare
189684, 2018-19,Karnataka,29,Raichur,546,Whole Year ,1302,Tobacco,Drugs And Narcotics,41,Hectare,34,Tonnes,0.83,Tonnes/Hectare
189711, 2018-19,Karnataka,29,Raichur,546,Whole Year ,504,Turmeric,Spices,14,Hectare,81,Tonnes,5.79,Tonnes/Hectare
189750, 2018-19,Karnataka,29,Raichur,546,Kharif     ,203,Urad,Pulses,1,Hectare,9,Tonnes,0,Tonnes/Hectare
189783, 2018-19,Karnataka,29,Raichur,546,Rabi       ,106,Wheat,Cereals,25,Hectare,24,Tonnes,0.96,Tonnes/Hectare
206640, 2017-18,Karnataka,29,Raichur,546,Kharif     ,202,Arhar/Tur,Pulses,38188,Hectare,27100,Tonnes,0.71,Tonnes/Hectare
206661, 2017-18,Karnataka,29,Raichur,546,Kharif     ,103,Bajra,Cereals,39708,Hectare,52963,Tonnes,1.33,Tonnes/Hectare
206754, 2017-18,Karnataka,29,Raichur,546,Whole Year ,1006,Coconut,Oilseeds,80,Hectare,633000,Tonnes,7912.5,Tonnes/Hectare
